play_uuid,off_x0,off_y0,off_s0,off_a0,off_dis0,off_o0,off_dir0,off_x1,off_y1,off_s1,off_a1,off_dis1,off_o1,off_dir1,off_x2,off_y2,off_s2,off_a2,off_dis2,off_o2,off_dir2,off_x3,off_y3,off_s3,off_a3,off_dis3,off_o3,off_dir3,off_x4,off_y4,off_s4,off_a4,off_dis4,off_o4,off_dir4,off_x5,off_y5,off_s5,off_a5,off_dis5,off_o5,off_dir5,off_x6,off_y6,off_s6,off_a6,off_dis6,off_o6,off_dir6,off_x7,off_y7,off_s7,off_a7,off_dis7,off_o7,off_dir7,off_x8,off_y8,off_s8,off_a8,off_dis8,off_o8,off_dir8,off_x9,off_y9,off_s9,off_a9,off_dis9,off_o9,off_dir9,off_x10,off_y10,off_s10,off_a10,off_dis10,off_o10,off_dir10,def_x0,def_y0,def_s0,def_a0,def_dis0,def_o0,def_dir0,def_x1,def_y1,def_s1,def_a1,def_dis1,def_o1,def_dir1,def_x2,def_y2,def_s2,def_a2,def_dis2,def_o2,def_dir2,def_x3,def_y3,def_s3,def_a3,def_dis3,def_o3,def_dir3,def_x4,def_y4,def_s4,def_a4,def_dis4,def_o4,def_dir4,def_x5,def_y5,def_s5,def_a5,def_dis5,def_o5,def_dir5,def_x6,def_y6,def_s6,def_a6,def_dis6,def_o6,def_dir6,def_x7,def_y7,def_s7,def_a7,def_dis7,def_o7,def_dir7,def_x8,def_y8,def_s8,def_a8,def_dis8,def_o8,def_dir8,def_x9,def_y9,def_s9,def_a9,def_dis9,def_o9,def_dir9,def_x10,def_y10,def_s10,def_a10,def_dis10,def_o10,def_dir10,converted,playType,ballDirection,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P,week,quarter,yardsToGo,preSnapHomeScore,preSnapVisitorScore,offenseFormation,defendersInTheBox,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,down
2022103002.106,-0.9800013732910031,-1.3100004577636994,0.05,0.65,0.03,95.89,44.5,-4.390001373291,-0.010000457763698734,0.05,0.05,0.0,101.24,89.79,-0.6800013732909989,20.0799995422363,0.01,0.01,0.01,92.95,71.49,-0.9900013732910011,-4.150000457763699,0.02,0.02,0.02,128.71,277.5,-0.7600013732910043,1.6999995422362986,0.08,0.37,0.02,101.16,44.72,-4.690001373291004,-2.570000457763701,0.0,0.0,0.0,92.21,118.46,-1.970001373290998,9.0499995422363,0.0,0.0,0.0,95.26,271.13,-0.450001373291002,0.15999954223629942,0.08,0.49,0.01,62.64,48.34,-0.960001373291,-2.8800004577636997,0.08,0.38,0.02,77.09,20.6,-1.0300013732910003,3.2499995422362993,0.0,0.0,0.02,103.86,1.07,-1.0700013732909994,13.989999542236298,0.01,0.01,0.01,117.73,75.29,3.9599986267090017,-3.1400004577637013,0.1,1.05,0.01,256.32,102.73,3.9599986267090017,-3.1400004577637013,0.04,0.03,0.02,234.89,260.5,3.9599986267090017,-3.1400004577637013,0.01,0.01,0.0,274.19,282.57,3.9599986267090017,-3.1400004577637013,0.07,0.58,0.01,284.67,341.18,3.9599986267090017,-3.1400004577637013,0.03,0.09,0.01,90.0,252.44,3.9599986267090017,-3.1400004577637013,0.01,0.04,0.01,302.84,325.2,3.9599986267090017,-3.1400004577637013,0.12,0.09,0.01,253.02,59.75,3.9599986267090017,-3.1400004577637013,0.07,0.04,0.0,6.35,17.56,3.9599986267090017,-3.1400004577637013,0.84,0.22,0.08,302.34,114.59,3.9599986267090017,-3.1400004577637013,1.62,1.19,0.17,238.65,60.66,3.9599986267090017,-3.1400004577637013,0.61,1.03,0.06,254.73,305.68,1,not_pass,right,0.3442622950819672,0.6347305389221557,0.2345679012345679,0.37719298245614036,0.5987654320987654,0.25,0.3515625,0.6230366492146597,0.2413793103448276,8,1,2,0,0,SHOTGUN,6.0,0.74437109,0.25562891,0.029454844,-0.029454844,3
2022103002.1144,-0.5600000000000023,-7.709999771118202,0.25,1.67,0.02,299.59,260.85,-1.3400000000000034,-6.329999771118203,0.01,0.52,0.02,231.96,305.17,-0.9299999999999997,13.490000228881797,0.07,0.08,0.01,286.03,260.46,-0.75,-4.939999771118202,0.72,2.3,0.06,287.55,290.22,-6.689999999999998,-6.279999771118202,0.03,0.04,0.02,252.99,236.6,-0.3100000000000023,-6.189999771118202,0.43,0.97,0.04,217.26,239.41,-1.1599999999999966,-11.619999771118202,0.63,0.34,0.27,247.07,204.28,-0.75,-8.979999771118202,0.59,1.96,0.05,305.67,216.94,-1.0399999999999991,-3.419999771118203,0.19,1.01,0.02,267.79,309.11,-0.75,-10.479999771118202,0.15,1.66,0.02,264.49,224.2,-1.740000000000002,-12.979999771118202,0.1,1.04,0.01,223.53,295.51,0.7199999999999989,-12.349999771118199,0.07,0.21,0.01,80.73,63.28,0.7199999999999989,-12.349999771118199,0.03,0.03,0.03,79.48,58.2,0.7199999999999989,-12.349999771118199,0.33,0.62,0.03,124.62,120.45,0.7199999999999989,-12.349999771118199,1.16,0.82,0.11,104.52,242.55,0.7199999999999989,-12.349999771118199,0.16,1.19,0.02,68.75,73.5,0.7199999999999989,-12.349999771118199,0.0,0.0,0.01,106.08,90.01,0.7199999999999989,-12.349999771118199,0.65,1.46,0.08,110.23,164.97,0.7199999999999989,-12.349999771118199,0.01,0.02,0.01,45.94,308.31,0.7199999999999989,-12.349999771118199,0.12,0.6,0.01,45.42,124.18,0.7199999999999989,-12.349999771118199,0.74,1.01,0.07,149.91,102.19,0.7199999999999989,-12.349999771118199,0.16,0.23,0.02,93.32,128.56,1,not_pass,middle,0.3498452012383901,0.6306818181818182,0.6666666666666666,0.2865853658536585,0.6548672566371682,0.0,0.2631578947368421,0.7692307692307693,0.0,8,2,1,14,7,SINGLEBACK,8.0,0.896429084,0.103570916,0.013172025,-0.013172025,3
2022103002.1727,-0.8999995422363014,-2.9199990844726997,0.09,0.69,0.01,77.99,193.82,-0.7699995422362989,1.5800009155273003,0.0,0.02,0.0,88.04,255.88,-0.33999954223629913,-8.819999084472698,0.0,0.0,0.0,45.62,92.17,-0.19999954223629857,-0.009999084472699593,0.72,1.5,0.08,88.88,173.95,-2.3799995422362983,-4.1099990844726975,0.09,0.37,0.01,80.48,62.19,-1.2799995422362969,-10.119999084472699,0.0,0.0,0.0,113.85,127.15,-4.609999542236302,0.13000091552730098,0.0,0.0,0.01,71.51,203.13,-0.7499995422363028,-1.4799990844726985,0.0,0.1,0.0,141.29,192.52,-4.509999542236301,2.3100009155273042,0.0,0.0,0.0,96.98,103.5,-0.4799995422362997,14.270000915527298,0.0,0.0,0.0,110.37,66.84,-0.9599995422362966,3.050000915527299,0.0,0.0,0.0,68.91,114.72,1.5700004577636975,-8.8299990844727,0.35,0.33,0.03,281.2,283.5,1.5700004577636975,-8.8299990844727,0.39,0.27,0.05,293.42,298.88,1.5700004577636975,-8.8299990844727,0.02,0.02,0.01,266.9,167.3,1.5700004577636975,-8.8299990844727,1.07,0.11,0.11,267.23,63.12,1.5700004577636975,-8.8299990844727,1.43,0.96,0.14,283.4,253.46,1.5700004577636975,-8.8299990844727,0.29,1.69,0.03,286.12,243.65,1.5700004577636975,-8.8299990844727,0.65,0.45,0.08,263.74,225.46,1.5700004577636975,-8.8299990844727,0.0,0.0,0.0,279.7,188.41,1.5700004577636975,-8.8299990844727,0.78,1.54,0.08,238.48,234.45,1.5700004577636975,-8.8299990844727,0.06,0.68,0.0,92.82,295.99,1.5700004577636975,-8.8299990844727,0.0,0.0,0.0,262.53,290.52,0,not_pass,middle,0.33225806451612905,0.6685714285714286,0.21686746987951808,0.35526315789473684,0.6416184971098265,0.23333333333333334,0.2818181818181818,0.6985294117647058,0.21875,8,2,5,28,7,SHOTGUN,7.0,0.976800021,0.023199979,0.001345096,-0.001345096,3
2022103002.317,-0.7200024414059953,-1.7000001525879007,0.22,0.96,0.02,115.35,145.83,-4.350002441405991,-0.20000015258790071,0.14,0.41,0.02,98.55,338.54,-0.5500024414059936,8.789999847412101,0.0,0.03,0.01,76.71,138.79,-2.0800024414059948,-4.120000152587902,0.06,0.06,0.05,88.26,345.08,-0.7700024414059925,1.2799998474120997,0.75,2.48,0.08,63.24,150.56,-4.600002441405991,2.609999847412098,0.0,0.0,0.0,79.83,15.67,-2.3300024414059948,7.049999847412099,5.85,2.92,0.57,173.78,189.68,-0.2600024414059874,-0.030000152587902562,0.58,1.62,0.06,96.45,154.56,-1.0800024414059948,-3.2800001525879026,0.2,1.1,0.02,116.29,179.04,-1.0500024414059936,2.8399998474120984,0.06,1.26,0.01,126.51,150.88,-0.5600024414059988,-8.910000152587902,0.01,0.48,0.01,59.36,52.84,1.0599975585940058,-5.010000152587903,0.26,1.25,0.03,294.13,213.84,1.0599975585940058,-5.010000152587903,3.41,4.89,0.34,219.47,201.55,1.0599975585940058,-5.010000152587903,0.02,0.05,0.01,269.95,278.88,1.0599975585940058,-5.010000152587903,0.02,0.02,0.03,275.48,302.54,1.0599975585940058,-5.010000152587903,0.14,1.04,0.03,90.0,246.41,1.0599975585940058,-5.010000152587903,0.07,0.14,0.01,248.54,47.41,1.0599975585940058,-5.010000152587903,1.07,0.84,0.1,231.58,233.45,1.0599975585940058,-5.010000152587903,4.48,4.15,0.42,198.14,157.0,1.0599975585940058,-5.010000152587903,0.8,0.81,0.1,227.41,227.51,1.0599975585940058,-5.010000152587903,0.14,0.43,0.04,320.67,276.97,1.0599975585940058,-5.010000152587903,0.18,0.2,0.05,337.87,244.3,1,not_pass,left,0.34726688102893893,0.6323529411764706,0.5,0.38461538461538464,0.593939393939394,1.0,0.3560606060606061,0.6205128205128205,0.0,8,1,2,0,0,SHOTGUN,6.0,0.82121717,0.17878283,0.039388984,-0.039388984,3
2022103002.3182,-0.9300030517577937,-3.1899991607666003,0.02,0.18,0.0,101.81,284.01,-0.8100030517578034,1.4200008392333991,0.04,0.51,0.01,55.41,138.78,-0.26000305175779204,-19.6699991607666,0.0,0.0,0.01,84.66,290.85,-1.3700030517577915,7.4000008392334,0.07,0.07,0.01,94.86,330.08,-5.2200030517578,2.260000839233399,0.0,0.0,0.0,207.91,137.97,-0.19000305175779886,0.05000083923339815,0.19,1.01,0.02,102.71,168.41,-0.6400030517578017,5.080000839233399,0.09,0.03,0.04,120.85,149.06,-0.8600030517578006,-11.3299991607666,0.0,0.0,0.01,101.62,149.87,-4.830003051757799,0.05000083923339815,0.14,0.15,0.01,80.6,77.71,-0.6200030517577915,-1.5399991607666017,0.06,0.42,0.01,117.55,99.71,-0.9200030517578028,2.8400008392333973,0.0,0.0,0.01,84.66,245.73,3.0899969482422023,5.070000839233401,0.16,0.75,0.04,258.03,328.24,3.0899969482422023,5.070000839233401,0.18,0.14,0.03,244.76,287.9,3.0899969482422023,5.070000839233401,0.87,0.11,0.09,246.84,94.39,3.0899969482422023,5.070000839233401,0.4,0.08,0.04,268.14,64.99,3.0899969482422023,5.070000839233401,0.81,0.83,0.08,286.44,42.7,3.0899969482422023,5.070000839233401,0.12,0.12,0.01,228.58,286.54,3.0899969482422023,5.070000839233401,0.1,0.53,0.04,248.12,323.65,3.0899969482422023,5.070000839233401,0.05,0.05,0.02,282.04,321.17,3.0899969482422023,5.070000839233401,0.01,0.14,0.01,86.25,159.85,3.0899969482422023,5.070000839233401,0.04,0.04,0.01,282.98,39.03,3.0899969482422023,5.070000839233401,0.27,0.5,0.03,265.3,100.07,1,not_pass,middle,0.33433734939759036,0.6666666666666666,0.21568627450980393,0.35365853658536583,0.6432432432432432,0.2391304347826087,0.38345864661654133,0.6311475409836066,0.2647058823529412,8,3,6,42,23,SHOTGUN,6.0,0.98277249,0.01722751,-0.006538716,0.006538716,3
2022103002.3304,-0.9200000000000017,-9.030000076293899,0.0,0.07,0.0,296.56,169.89,-0.6000000000000014,-4.6400000762939015,0.0,0.11,0.01,257.66,268.06,-0.25,13.559999923706098,0.0,0.0,0.0,269.67,313.93,-0.7899999999999991,5.969999923706101,0.03,0.03,0.02,0.18,213.72,-0.03999999999999915,-5.830000076293903,0.19,0.88,0.02,277.12,225.8,-0.8599999999999994,-11.1300000762939,0.0,0.0,0.01,278.33,158.11,-1.4799999999999969,2.3099999237060977,0.09,0.17,0.01,266.07,332.3,-4.789999999999999,-5.8900000762939015,0.03,0.04,0.01,263.78,241.8,-0.7299999999999969,-7.460000076293902,0.0,0.04,0.0,298.68,265.54,-5.060000000000002,-8.610000076293904,0.0,0.0,0.0,279.45,224.71,-0.6300000000000026,-2.960000076293902,0.03,0.39,0.01,237.13,124.01,4.799999999999997,-8.510000076293903,1.68,2.11,0.17,111.16,129.71,4.799999999999997,-8.510000076293903,0.83,0.9,0.09,67.57,176.91,4.799999999999997,-8.510000076293903,0.13,0.1,0.01,82.67,246.74,4.799999999999997,-8.510000076293903,0.27,0.18,0.03,92.16,288.36,4.799999999999997,-8.510000076293903,0.01,0.01,0.01,108.95,17.42,4.799999999999997,-8.510000076293903,0.04,0.03,0.01,90.97,64.52,4.799999999999997,-8.510000076293903,0.03,0.27,0.02,101.43,186.28,4.799999999999997,-8.510000076293903,0.04,0.04,0.02,48.61,125.27,4.799999999999997,-8.510000076293903,0.09,0.63,0.02,254.17,55.96,4.799999999999997,-8.510000076293903,0.07,0.07,0.01,63.61,75.85,4.799999999999997,-8.510000076293903,0.01,0.02,0.02,96.44,122.33,1,not_pass,right,0.3333333333333333,0.6675531914893617,0.4745762711864407,0.35542168674698793,0.6417112299465241,0.4864864864864865,0.28695652173913044,0.6950354609929078,0.5217391304347826,8,4,8,42,23,SHOTGUN,7.0,0.983456917,0.016543083,-0.007608405,0.007608405,3
2022103002.3507,-0.7699990844727012,1.1100001525879009,0.18,0.95,0.02,89.72,96.05,-0.9299990844726977,-1.5699998474120989,0.12,0.5,0.02,57.36,353.12,-1.2899990844726972,-0.16999984741210028,0.0,0.0,0.01,77.98,85.21,-0.7199990844726969,-8.489999847412099,0.0,0.0,0.0,132.94,120.66,-7.3699990844726955,-0.07999984741210042,0.0,0.0,0.01,92.21,96.85,-0.4899990844727,-0.15999984741209872,0.2,0.74,0.02,121.89,99.01,-0.7699990844727012,5.540000152587901,0.0,0.01,0.01,153.09,339.33,-1.1399990844726986,-2.8399998474120984,0.07,0.56,0.01,110.3,30.24,-0.509999084472696,2.5700001525879017,0.26,0.94,0.02,112.63,140.88,-0.3799990844727006,4.140000152587902,0.02,0.2,0.0,116.9,188.35,-0.7799990844726992,6.500000152587901,0.03,0.55,0.01,60.53,60.33,1.030000915527303,-4.9399998474121,4.07,1.26,0.4,296.55,289.23,1.030000915527303,-4.9399998474121,0.07,0.41,0.02,245.98,188.59,1.030000915527303,-4.9399998474121,0.15,0.5,0.02,271.94,273.22,1.030000915527303,-4.9399998474121,0.06,0.45,0.02,308.63,347.28,1.030000915527303,-4.9399998474121,0.06,0.19,0.01,90.0,340.48,1.030000915527303,-4.9399998474121,0.33,1.84,0.03,281.58,342.01,1.030000915527303,-4.9399998474121,0.63,0.85,0.06,256.68,292.08,1.030000915527303,-4.9399998474121,0.05,0.52,0.0,219.74,308.47,1.030000915527303,-4.9399998474121,0.44,0.06,0.05,222.74,318.87,1.030000915527303,-4.9399998474121,0.22,0.19,0.02,225.39,204.96,1.030000915527303,-4.9399998474121,0.16,0.14,0.02,285.86,213.08,1,not_pass,left,0.36070381231671556,0.6216216216216216,0.25806451612903225,0.30057803468208094,0.639344262295082,0.22413793103448276,0.30952380952380953,0.6470588235294118,0.3157894736842105,8,4,1,42,29,SINGLEBACK,8.0,0.981768923,0.018231077,0.013573834,-0.013573834,3
2022103002.956,-0.32000213623049945,-2.8900006103516027,0.14,0.88,0.02,94.68,18.81,-0.23000213623049603,1.6199993896483988,0.23,0.85,0.02,75.98,47.25,-2.1362304920558017e-06,-13.1000006103516,0.04,0.36,0.0,62.88,141.28,-1.8200021362304994,2.8799993896484004,0.13,0.47,0.03,101.52,153.97,-4.490002136230501,-2.000000610351602,0.02,0.04,0.01,120.17,191.27,0.41999786376950965,0.14999938964839998,0.35,0.81,0.04,103.9,75.36,-0.6700021362304938,4.609999389648397,0.05,0.35,0.04,92.3,29.27,0.2999978637695051,6.949999389648401,0.0,0.0,0.0,73.28,324.2,-4.180002136230499,0.22999938964839828,0.0,0.0,0.0,115.13,74.97,-0.17000213623049376,-1.4300006103516019,0.35,1.18,0.04,140.33,25.06,-0.190002136230504,3.279999389648399,0.14,1.03,0.01,32.44,358.22,6.199997863769497,2.529999389648399,0.01,0.01,0.02,307.6,283.82,6.199997863769497,2.529999389648399,0.12,0.69,0.02,270.95,297.68,6.199997863769497,2.529999389648399,0.06,0.05,0.01,316.17,21.83,6.199997863769497,2.529999389648399,0.62,0.52,0.06,259.26,303.5,6.199997863769497,2.529999389648399,0.44,0.44,0.04,230.01,304.05,6.199997863769497,2.529999389648399,0.05,0.05,0.01,280.1,270.67,6.199997863769497,2.529999389648399,0.89,0.48,0.09,282.32,75.75,6.199997863769497,2.529999389648399,0.73,1.78,0.12,326.4,276.38,6.199997863769497,2.529999389648399,0.13,0.64,0.04,232.01,255.94,6.199997863769497,2.529999389648399,0.22,1.09,0.02,67.66,274.77,6.199997863769497,2.529999389648399,0.37,0.75,0.03,290.62,333.28,1,not_pass,middle,0.3344370860927152,0.6666666666666666,0.20430107526881722,0.35135135135135137,0.6449704142011834,0.21428571428571427,0.2761904761904762,0.7022900763358778,0.09090909090909091,8,2,2,14,0,SHOTGUN,7.0,0.930089454,0.069910546,-0.005499325,0.005499325,3
2022103004.1324,-0.3200007629395003,-6.080000762939502,0.13,0.42,0.02,263.49,215.61,-0.720000762939506,-19.540000762939503,0.0,0.0,0.0,243.29,158.59,-0.5500007629395043,12.399999237060495,0.0,0.0,0.0,278.97,232.82,-5.080000762939505,-8.610000762939503,0.0,0.0,0.0,256.64,272.09,-1.7000007629395029,-10.990000762939506,0.05,0.16,0.01,262.31,353.41,-0.8500007629395014,-7.380000762939503,0.04,0.32,0.01,239.0,272.13,-1.1600007629395037,-3.240000762939502,0.01,0.17,0.01,283.92,215.56,-0.8100007629395023,-4.710000762939501,0.02,0.34,0.0,269.54,206.22,-1.8600007629394995,3.7899992370604956,0.0,0.0,0.0,287.02,27.55,-1.2000007629395029,-8.9800007629395,0.01,0.14,0.0,261.68,255.01,-4.790000762939506,-6.080000762939502,0.05,0.03,0.01,86.36,313.28,0.6299992370604954,-7.190000762939501,0.21,0.52,0.02,109.02,338.41,0.6299992370604954,-7.190000762939501,0.07,0.02,0.01,92.98,7.01,0.6299992370604954,-7.190000762939501,0.01,0.01,0.01,77.95,134.98,0.6299992370604954,-7.190000762939501,0.03,0.04,0.01,90.56,226.39,0.6299992370604954,-7.190000762939501,0.04,0.03,0.0,82.61,198.21,0.6299992370604954,-7.190000762939501,0.09,0.06,0.01,119.8,8.01,0.6299992370604954,-7.190000762939501,0.43,0.26,0.04,108.66,265.88,0.6299992370604954,-7.190000762939501,2.0,1.94,0.2,101.19,336.15,0.6299992370604954,-7.190000762939501,0.07,0.07,0.01,89.09,130.9,0.6299992370604954,-7.190000762939501,0.04,0.36,0.01,87.82,81.68,0.6299992370604954,-7.190000762939501,0.06,0.51,0.01,104.98,127.11,1,not_pass,right,0.3142857142857143,0.590443686006826,0.1875,0.391304347826087,0.5867768595041323,0.19230769230769232,0.31958762886597936,0.6089743589743589,0.1794871794871795,8,2,2,3,0,SHOTGUN,6.0,0.566369362,0.433630638,-0.157749608,0.157749608,3
2022103004.1997,-0.1800033569335966,-0.039999237060499127,0.1,0.84,0.01,77.63,338.52,-0.47000335693358863,-14.4899992370605,0.0,0.0,0.0,64.09,117.44,-1.6100033569335892,-6.7499992370605,0.04,0.07,0.01,85.65,101.55,-0.48000335693359375,19.6600007629395,0.0,0.0,0.0,73.67,119.85,-4.710003356933598,-2.1999992370604993,0.0,0.0,0.0,95.38,150.63,-0.7100033569335977,-1.2799992370605011,0.18,1.06,0.02,72.83,72.06,-0.9700033569335886,3.120000762939501,0.01,0.13,0.0,91.62,5.54,-0.6600033569336006,1.510000762939498,0.04,0.45,0.0,99.82,100.08,-1.3800033569335994,11.220000762939502,0.0,0.0,0.0,140.32,54.73,-0.9700033569335886,-2.8399992370605,0.06,0.69,0.01,65.47,31.44,-4.600003356933598,0.18000076293949974,0.03,0.03,0.01,270.4,37.59,0.6999966430664131,-0.9799992370605004,0.03,0.2,0.02,296.6,245.9,0.6999966430664131,-0.9799992370605004,1.86,1.58,0.19,265.73,271.82,0.6999966430664131,-0.9799992370605004,0.05,0.03,0.01,257.65,34.67,0.6999966430664131,-0.9799992370605004,0.23,0.26,0.02,286.32,212.23,0.6999966430664131,-0.9799992370605004,0.0,0.01,0.01,295.8,191.89,0.6999966430664131,-0.9799992370605004,0.03,0.04,0.01,266.13,271.86,0.6999966430664131,-0.9799992370605004,0.57,1.26,0.05,306.7,86.46,0.6999966430664131,-0.9799992370605004,0.49,1.25,0.05,279.11,344.5,0.6999966430664131,-0.9799992370605004,0.02,0.02,0.0,271.38,280.08,0.6999966430664131,-0.9799992370605004,0.08,0.61,0.01,266.24,207.07,0.6999966430664131,-0.9799992370605004,0.09,0.75,0.01,285.27,255.22,1,not_pass,left,0.31958762886597936,0.5888157894736842,0.42857142857142855,0.41414141414141414,0.5703125,0.47368421052631576,0.3235294117647059,0.6086956521739131,0.4,8,3,6,3,7,SHOTGUN,6.0,0.307458233,0.692541767,-0.096794348,0.096794348,3
2022103004.2106,-0.44999786376999396,-0.010000000000001563,0.04,0.3,0.0,82.32,78.89,-0.8599978637700048,4.440000000000001,0.02,0.02,0.02,109.45,352.64,-7.579997863770004,0.19000000000000128,0.0,0.0,0.0,68.03,219.82,-1.3499978637699996,5.75,0.0,0.01,0.0,89.66,53.65,-1.0699978637699985,-9.15,0.0,0.0,0.0,75.53,218.91,-1.0499978637700025,-1.2199999999999989,0.02,0.16,0.01,76.24,198.46,-1.1299978637700008,2.91,0.01,0.01,0.01,72.33,159.03,-0.919997863770007,1.4899999999999984,0.01,0.21,0.0,64.97,28.8,-1.1099978637700048,-2.870000000000001,0.04,0.43,0.01,80.98,166.51,-4.709997863769999,0.120000000000001,0.02,0.01,0.0,272.67,138.19,-1.5299978637700065,7.120000000000001,0.01,0.02,0.01,55.95,12.58,3.9700021362299935,3.6999999999999993,0.04,0.03,0.01,229.6,273.53,3.9700021362299935,3.6999999999999993,0.0,0.01,0.0,306.77,288.76,3.9700021362299935,3.6999999999999993,0.02,0.01,0.01,234.58,248.52,3.9700021362299935,3.6999999999999993,0.11,0.28,0.01,278.13,316.48,3.9700021362299935,3.6999999999999993,0.0,0.0,0.0,282.08,268.3,3.9700021362299935,3.6999999999999993,0.03,0.03,0.03,244.88,158.77,3.9700021362299935,3.6999999999999993,0.03,0.03,0.0,277.84,113.33,3.9700021362299935,3.6999999999999993,0.0,0.0,0.01,277.58,334.79,3.9700021362299935,3.6999999999999993,0.08,0.23,0.01,344.61,287.72,3.9700021362299935,3.6999999999999993,0.12,0.11,0.02,312.42,227.23,3.9700021362299935,3.6999999999999993,0.01,0.01,0.0,261.77,329.45,0,not_pass,left,0.3197278911564626,0.5895765472312704,0.14285714285714285,1.0,1.0,0.0,0.3050847457627119,0.6296296296296297,0.0,8,3,5,3,7,PISTOL,8.0,0.216765616,0.783234384,-0.002634354,0.002634354,3
2022103004.2448,-0.45999877929690314,-6.3999993896484,0.5,1.17,0.05,267.21,217.04,-2.169998779296904,-14.049999389648402,0.0,0.0,0.0,270.12,10.59,-0.8899987792969029,8.210000610351596,0.0,0.0,0.01,274.21,159.8,-1.4999987792969023,-10.799999389648402,0.36,0.74,0.03,267.59,227.29,-7.949998779296905,-6.359999389648401,0.05,0.61,0.0,248.63,355.25,-0.909998779296906,-7.799999389648402,0.52,1.23,0.05,252.15,239.15,-1.0699987792969026,-3.3799993896484004,0.32,1.44,0.03,283.38,208.79,-0.8699987792969068,-4.929999389648401,0.28,1.02,0.02,261.16,237.48,-0.909998779296906,-12.839999389648401,0.01,0.2,0.0,266.24,270.63,-1.1399987792969029,-9.339999389648401,0.16,0.96,0.02,258.82,272.88,-1.5699987792969026,-6.4099993896484015,0.08,0.82,0.01,88.31,93.76,0.2300012207030946,-7.4699993896484,0.3,1.41,0.03,93.28,106.99,0.2300012207030946,-7.4699993896484,0.02,0.07,0.01,99.24,68.04,0.2300012207030946,-7.4699993896484,0.0,0.0,0.0,72.07,202.08,0.2300012207030946,-7.4699993896484,0.01,0.01,0.0,97.37,86.21,0.2300012207030946,-7.4699993896484,0.01,0.02,0.0,120.54,219.52,0.2300012207030946,-7.4699993896484,0.17,0.83,0.02,80.66,102.76,0.2300012207030946,-7.4699993896484,0.21,1.39,0.01,86.8,69.21,0.2300012207030946,-7.4699993896484,0.03,0.04,0.01,141.84,274.96,0.2300012207030946,-7.4699993896484,1.35,1.35,0.13,81.69,124.02,0.2300012207030946,-7.4699993896484,0.13,0.09,0.02,85.0,67.64,0.2300012207030946,-7.4699993896484,0.29,0.59,0.03,99.58,108.41,1,not_pass,right,0.32558139534883723,0.5859872611464968,0.20809248554913296,0.2537313432835821,0.6120689655172413,0.19230769230769232,0.29906542056074764,0.5903614457831325,0.17567567567567569,8,4,2,3,14,SINGLEBACK,7.0,0.103749398,0.896250602,-0.029867318,0.029867318,3
2022103004.2782,0.17999908447269775,-6.550000076293902,0.46,1.18,0.04,269.0,322.76,-2.720000915527308,-8.5200000762939,7.53,0.96,0.76,358.74,0.3,-0.32000091552730225,-20.290000076293904,0.0,0.0,0.01,256.17,238.1,-4.350000915527303,-8.420000076293903,0.0,0.0,0.0,272.31,344.73,-0.49000091552730396,-8.0900000762939,0.33,0.69,0.03,269.95,309.48,-0.5200009155273051,-3.6300000762939035,0.5,0.75,0.05,268.93,296.8,-0.3600009155272943,-5.180000076293901,0.3,0.38,0.02,270.73,317.99,-0.280000915527296,-0.20000007629390026,0.0,0.07,0.01,276.22,328.26,-0.5400009155273011,-9.760000076293903,0.88,1.65,0.09,262.01,344.54,-4.230000915527299,-6.400000076293903,0.0,0.0,0.0,86.31,273.93,-1.2900009155273011,-2.3800000762939035,0.61,2.22,0.06,252.83,281.1,0.719999084472704,-5.460000076293902,0.23,0.97,0.03,101.18,32.69,0.719999084472704,-5.460000076293902,0.02,0.29,0.01,132.29,303.41,0.719999084472704,-5.460000076293902,0.04,0.25,0.0,262.1,145.89,0.719999084472704,-5.460000076293902,5.83,2.41,0.58,25.23,356.93,0.719999084472704,-5.460000076293902,0.0,0.0,0.0,96.69,191.8,0.719999084472704,-5.460000076293902,0.6,1.05,0.06,97.69,140.26,0.719999084472704,-5.460000076293902,0.82,1.8,0.08,10.2,284.44,0.719999084472704,-5.460000076293902,0.46,1.62,0.05,90.57,73.74,0.719999084472704,-5.460000076293902,0.0,0.0,0.0,86.18,120.81,0.719999084472704,-5.460000076293902,0.58,1.36,0.07,87.07,123.55,0.719999084472704,-5.460000076293902,0.73,1.15,0.07,95.28,94.88,0,not_pass,left,0.3246753246753247,0.5887850467289719,0.4,0.42,0.5658914728682171,0.5,0.30275229357798167,0.5882352941176471,0.2,8,4,5,3,17,SHOTGUN,7.0,0.029809533,0.970190467,0.004062399,-0.004062399,3
