gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2,ballDirection,playType,play_uuid,timestamp,conversion,cumulativeConversionPerFormationOff,cumulativeConversionPerFormationDef,cumulativeConversionTotalOff,cumulativeConversionTotalDef
2022091105,912,53576,Brevin Jordan,(12:14) (Shotgun) D.Mills pass short right to B.Jordan to HST 34 for 5 yards (S.Gilmore).,2,3,2,HOU,IND,HOU,29,12:14,0,3,C,4.0,,5,5,N,81,SHOTGUN,6.0,0.806866467,0.216775574,0.783224426,0.027398523,-0.027398523,0.57712659,1.008969167,,,,,right,pass,2022091105.912,2022-09-11 13:41:53.599999,1,0.5,0.5,0.2857142857142857,0.7142857142857143
2022091105,2742,43496,Jeff Driskel,(3:16) (Shotgun) J.Driskel scrambles right end pushed ob at HST 25 for 5 yards (K.Paye).,3,3,2,HOU,IND,HOU,20,3:16,20,3,R,,,5,5,N,30,SHOTGUN,5.0,0.851742387,0.934904983,0.065095017,0.02002807,-0.02002807,0.42163286,1.165792836,,,,,right,run,2022091105.2742,2022-09-11 15:11:41.000000,1,0.4375,0.5625,0.35294117647058826,0.6470588235294118
2022091105,4794,40138,Rex Burkhead,(:40) C.Heck reported in as eligible.  R.Burkhead right guard to IND 49 for -2 yards (G.Stewart).,5,3,1,HOU,IND,IND,47,0:40,20,20,,,,-2,-2,N,57,SINGLEBACK,7.0,0.072282165,0.671632284,0.328367716,-0.202505396,0.202505396,2.120988905,-1.690798649,,,,,right,run,2022091105.4794,2022-09-11 16:32:09.900000,0,0.3,0.7,0.2978723404255319,0.7021276595744681
2022091803,474,52733,James Robinson,(5:43) (Shotgun) J.Robinson up the middle to IND 28 for 2 yards (E.Speed).,1,3,1,JAX,IND,IND,30,5:43,0,0,,,,2,2,N,80,PISTOL,7.0,0.372859836,0.534258567,0.465741433,0.015007898,-0.015007898,3.825842469,0.373757243,,,,,middle,run,2022091803.474,2022-09-18 13:18:20.200000,1,1.0,0.0,0.3673469387755102,0.7090909090909091
2022091803,592,46116,Christian Kirk,"(2:27) (Shotgun) T.Lawrence pass short middle to C.Kirk for 10 yards, TOUCHDOWN.",1,3,4,JAX,IND,IND,10,2:27,0,0,C,5.0,,10,10,N,100,SHOTGUN,6.0,0.958941996,0.546139408,0.453860592,0.094866674,-0.094866674,4.149078354,2.850921646,,,,,middle,pass,2022091803.592,2022-09-18 13:24:32.000000,1,0.42857142857142855,0.625,0.37037037037037035,0.7
2022091803,1388,44835,Evan Engram,(3:00) (Shotgun) T.Lawrence pass short right to E.Engram pushed ob at IND 40 for 8 yards (S.Gilmore).,2,3,8,JAX,IND,IND,48,3:00,14,0,C,3.0,,8,8,N,58,SHOTGUN,6.0,0.952250421,0.871034447,0.128965553,0.009320812,-0.009320812,1.438176374,1.533188974,,,,,right,pass,2022091803.1388,2022-09-18 14:01:35.000000,1,0.4117647058823529,0.6333333333333333,0.40298507462686567,0.6575342465753424
2022091803,1816,44835,Evan Engram,(13:51) (Shotgun) T.Lawrence pass short right to E.Engram to JAX 40 for 11 yards (S.Gilmore).,3,3,6,JAX,IND,JAX,29,13:51,17,0,C,2.0,,11,11,N,81,SHOTGUN,5.0,0.972547352,0.898922388,0.101077612,0.016718915,-0.016718915,0.115465068,2.245957521,,,,,right,pass,2022091803.1816,2022-09-18 14:33:48.700000,1,0.39473684210526316,0.6470588235294118,0.3888888888888889,0.6666666666666666
2022091803,3424,53454,Travis Etienne,"(1:16) (Shotgun) T.Etienne up the middle to IND 29 for 4 yards (D.Buckner, Z.Franklin).",4,3,9,JAX,IND,IND,33,1:16,24,0,,,,4,4,N,77,SHOTGUN,7.0,0.009359303,0.997916157,0.002083843,-0.000449101,0.000449101,1.543805046,0.107015158,,,,,middle,run,2022091803.3424,2022-09-18 15:43:24.099999,0,0.36363636363636365,0.675,0.36082474226804123,0.6796116504854369
2022092502,2795,40011,Travis Kelce,(1:27) (Shotgun) P.Mahomes pass short right to T.Kelce to KC 38 for 20 yards (R.Thomas).,3,3,4,KC,IND,KC,18,1:27,13,17,C,7.0,,20,20,N,28,SHOTGUN,6.0,0.973136187,0.314820364,0.685179636,-0.074352555,0.074352555,-0.606480902,2.91147116,,,,,right,pass,2022092502.2795,2022-09-25 15:16:08.200000,1,0.4125,0.6461538461538462,0.4126984126984127,0.6715328467153284
2022100207,633,43370,Austin Hooper,"(5:49) (Shotgun) R.Tannehill pass short left to A.Hooper to TEN 36 for 4 yards (B.Facyson, Z.Franklin).",1,3,3,TEN,IND,TEN,32,5:49,0,7,C,3.0,,4,4,N,78,SHOTGUN,7.0,0.881088912,0.393804669,0.606195331,-0.019685008,0.019685008,0.681425464,1.400413988,,,,,left,pass,2022100207.633,2022-10-02 13:28:04.900000,1,0.37735849056603776,0.6164383561643836,0.3284671532846715,0.6578947368421053
2022100207,1202,54483,Treylon Burks,(11:17) T.Burks right end to IND 29 for 4 yards (B.Okereke).,2,3,1,TEN,IND,IND,33,11:17,3,14,,,,4,4,N,77,SINGLEBACK,7.0,0.386641711,0.211093128,0.788906872,-0.017480496,0.017480496,3.265990903,0.630554625,,,,,right,run,2022100207.1202,2022-10-02 13:53:38.599999,1,0.30158730158730157,0.6530612244897959,0.3472222222222222,0.6415094339622641
2022100207,1873,39989,Robert Woods,(1:54) (Shotgun) R.Tannehill pass short left to R.Woods to TEN 44 for 10 yards (Z.Franklin).,2,3,2,TEN,IND,TEN,34,1:54,10,24,C,5.0,,10,10,N,44,SHOTGUN,6.0,0.766273379,0.147932854,0.852067146,-0.016897507,0.016897507,0.847912771,1.362706837,,,,,left,pass,2022100207.1873,2022-10-02 14:24:34.500000,1,0.4067796610169492,0.5949367088607594,0.3464052287581699,0.6428571428571429
2022100207,2933,38538,Ryan Tannehill,(13:31) (Shotgun) R.Tannehill scrambles up the middle to TEN 28 for 3 yards (Z.Franklin). IND-T.Lewis was injured during the play. TEN-T.Burks was injured during the play. He is Out.,4,3,5,TEN,IND,TEN,25,13:31,17,24,R,,,3,3,N,85,EMPTY,4.0,0.973271787,0.2308814,0.7691186,0.027645465,-0.027645465,0.137271853,-1.269623758,,,,,middle,run,2022100207.2933,2022-10-02 15:19:30.500000,0,0.5,0.6363636363636364,0.3312883435582822,0.6573033707865169
2022100600,1157,52454,K.J. Hamler,(11:42) (Shotgun) R.Wilson pass short left to K.Hamler to IND 26 for 10 yards (I.Rodgers).,2,3,15,DEN,IND,IND,36,11:42,3,0,C,6.0,,10,10,N,46,SHOTGUN,5.0,0.940667689,0.695152365,0.304847635,0.004987013,-0.004987013,1.733922125,0.43612853,,,,,left,pass,2022100600.1157,2022-10-06 21:00:58.500000,0,0.38271604938271603,0.6195652173913043,0.3177083333333333,0.6584158415841584
2022100600,1611,46461,Mike Boone,(4:26) (Shotgun) R.Wilson pass short left to M.Boone pushed ob at IND 49 for 5 yards (B.Okereke).,2,3,16,DEN,IND,DEN,46,4:26,6,0,C,-3.0,,5,5,N,64,SHOTGUN,5.0,0.836659193,0.781719543,0.218280457,-0.016638057,0.016638057,0.554737474,-0.951058576,,,,,left,pass,2022100600.1611,2022-10-06 21:18:22.000000,0,0.36904761904761907,0.631578947368421,0.3128205128205128,0.6634146341463415
2022100600,3489,44987,Eric Saubert,(9:22) (Shotgun) R.Wilson pass short left to E.Saubert to DEN 28 for 8 yards (K.Moore).,4,3,10,DEN,IND,DEN,20,9:22,9,6,C,4.0,,8,8,N,30,SHOTGUN,4.0,0.969663024,0.662246369,0.337753631,-0.002294488,0.002294488,-0.330919289,-0.578506722,,,,,left,pass,2022100600.3489,2022-10-06 22:51:37.599999,0,0.38202247191011235,0.62,0.3188405797101449,0.6589861751152074
2022100600,3854,46109,Courtland Sutton,(3:16) (Shotgun) R.Wilson pass short right to C.Sutton pushed ob at IND 28 for 7 yards (S.Gilmore).,4,3,8,DEN,IND,IND,35,3:16,9,6,C,3.0,,7,7,N,75,SHOTGUN,5.0,0.877493143,0.850137062,0.149862938,-0.001271639,0.001271639,2.479920986,-0.193182023,,,,,right,pass,2022100600.3854,2022-10-06 23:09:08.599999,0,0.3655913978494624,0.6346153846153846,0.3192488262910798,0.6591928251121076
2022100600,4703,42358,Melvin Gordon,(3:12) (Shotgun) M.Gordon left guard to IND 5 for 1 yard (D.Buckner; B.Okereke).,5,3,2,DEN,IND,IND,6,3:12,9,12,,,,1,1,N,16,SHOTGUN,7.0,0.637491584,0.66430039,0.33569961,-0.123560408,0.123560408,4.405935126,-1.044911445,,,,,left,run,2022100600.4703,2022-10-06 23:41:50.200000,0,0.36082474226804123,0.6388888888888888,0.3212669683257919,0.658008658008658
2022101603,662,53430,Trevor Lawrence,"(3:51) T.Lawrence up the middle for 1 yard, TOUCHDOWN.",1,3,1,JAX,IND,IND,1,3:51,0,0,,,,1,1,N,11,SINGLEBACK,8.0,0.55806613,0.431325871,0.568674129,-0.042208642,0.042208642,5.767483162,1.232516838,,,,,middle,run,2022101603.662,2022-10-16 13:26:37.099999,1,0.3670886075949367,0.6233766233766234,0.3836734693877551,0.6473029045643154
2022101603,1176,52708,Jamycal Hasty,"(11:36) W.Little reported in as eligible.  J.Hasty right tackle for 61 yards, TOUCHDOWN.",2,3,1,JAX,IND,JAX,39,11:36,3,7,,,,61,61,N,49,SINGLEBACK,8.0,0.285585612,0.399581328,0.600418672,-0.13548718,0.13548718,1.421040882,5.578959118,,,,,right,run,2022101603.1176,2022-10-16 13:50:03.799999,1,0.375,0.6153846153846154,0.38306451612903225,0.6475409836065574
2022101603,3622,52733,James Robinson,"(6:31) (No Huddle, Shotgun) J.Robinson up the middle to IND 42 for 1 yard (Z.Franklin).",4,3,2,JAX,IND,IND,43,6:31,26,21,,,,1,1,N,53,SHOTGUN,7.0,0.857292831,0.710192069,0.289807931,0.068742912,-0.068742912,2.420674381,-1.081678216,,,,,middle,run,2022101603.3622,2022-10-16 15:40:57.500000,0,0.3670886075949367,0.6742424242424242,0.37454545454545457,0.6531365313653137
2022102305,380,38538,Ryan Tannehill,(8:12) (Shotgun) R.Tannehill left end to TEN 45 for 8 yards (Z.Franklin).,1,3,1,TEN,IND,TEN,37,8:12,0,0,,,,8,8,N,73,SHOTGUN,6.0,0.566230714,0.608021569,0.391978431,0.01434046,-0.01434046,1.812126618,0.939636823,,,,,left,run,2022102305.380,2022-10-23 13:18:07.400000,1,0.39473684210526316,0.656934306569343,0.3185840707964602,0.6468531468531469
2022102305,477,39989,Robert Woods,(5:38) (Shotgun) R.Tannehill pass short middle to R.Woods to IND 12 for 13 yards (R.McLeod).,1,3,7,TEN,IND,IND,25,5:38,0,0,C,13.0,,13,13,N,35,EMPTY,6.0,0.993026495,0.644090824,0.355909176,0.02884765,-0.02884765,3.468349007,1.67494896,,,,,middle,pass,2022102305.477,2022-10-23 13:20:59.299999,1,0.4166666666666667,0.5625,0.3217391304347826,0.6448275862068965
2022102305,2564,39989,Robert Woods,"(1:48) (Shotgun) R.Tannehill pass short right to R.Woods to IND 48 for 7 yards (Z.Franklin, K.Moore).",3,3,4,TEN,IND,TEN,45,1:48,13,7,C,5.0,,7,7,N,55,SHOTGUN,5.0,0.954925478,0.806475583,0.193524417,0.037611235,-0.037611235,1.305631587,1.602405697,,,,,right,pass,2022102305.2564,2022-10-23 15:02:48.599999,1,0.39759036144578314,0.6527777777777778,0.31983805668016196,0.6482084690553745
2022102305,3184,43370,Austin Hooper,"(5:32) (Shotgun) R.Tannehill pass deep middle to A.Hooper to IND 37 for 19 yards (R.Thomas). Indianapolis challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",4,3,6,TEN,IND,TEN,44,5:32,16,10,C,19.0,,19,19,N,66,SHOTGUN,6.0,0.941105723,0.884653341,0.115346659,0.053198826,-0.053198826,0.986779124,2.476719933,,,,,middle,pass,2022102305.3184,2022-10-23 15:33:23.099999,1,0.3953488372093023,0.6530612244897959,0.32170542635658916,0.6477987421383647
2022103009,512,43722,J.D. McKissic,(6:00) (Shotgun) T.Heinicke pass short left to J.McKissic to IND 45 for 3 yards (B.Okereke).,1,3,17,WAS,IND,IND,48,6:00,0,0,C,-5.0,,3,3,N,62,SHOTGUN,4.0,0.974430621,0.539897855,0.460102145,0.032330655,-0.032330655,0.875625198,-1.242471277,,,,,left,pass,2022103009.512,2022-10-30 16:43:36.799999,0,0.38308457711442784,0.6510067114093959,0.33432835820895523,0.649546827794562
2022103009,1198,42831,Taylor Heinicke,"(7:11) (Shotgun) T.Heinicke scrambles right end to WAS 39 for 9 yards (G.Stewart, B.Okereke).",2,3,14,WAS,IND,WAS,30,7:11,3,7,R,,,9,9,N,80,EMPTY,5.0,0.933912754,0.410804555,0.589195445,0.005137693,-0.005137693,-0.342165916,-0.229331627,,,,,right,run,2022103009.1198,2022-10-30 17:15:56.299999,0,0.4482758620689655,0.55,0.3391304347826087,0.6451612903225806
2022103009,2127,47859,Terry McLaurin,(6:25) (Shotgun) T.Heinicke pass short right to T.McLaurin pushed ob at WAS 29 for 5 yards (S.Gilmore; K.Moore) [I.Odenigbo].,3,3,10,WAS,IND,WAS,24,6:25,6,7,C,1.0,,5,5,N,34,SHOTGUN,6.0,0.974586964,0.506155893,0.493844107,0.03997853,-0.03997853,-0.382859666,-0.870114951,,,,,right,pass,2022103009.2127,2022-10-30 18:11:50.200000,0,0.38388625592417064,0.6477987421383647,0.3333333333333333,0.6515580736543909
2022103009,2935,43722,J.D. McKissic,(8:12) (Shotgun) T.Heinicke pass short right to J.McKissic pushed ob at IND 48 for 7 yards (Z.Franklin).,4,3,13,WAS,IND,WAS,45,8:12,16,7,C,-1.0,,7,7,N,65,EMPTY,4.0,0.985174596,0.893649228,0.106350772,0.021515775,-0.021515775,0.486169677,-0.771475344,,,,,right,pass,2022103009.2935,2022-10-30 18:48:05.200000,0,0.45161290322580644,0.5454545454545454,0.33516483516483514,0.65
2022103009,3274,43722,J.D. McKissic,(2:00) (Shotgun) J.McKissic up the middle to WAS 20 for 2 yards (D.Buckner).,4,3,3,WAS,IND,WAS,18,2:00,16,10,,,,2,2,N,92,SHOTGUN,6.0,0.954795301,0.856780343,0.143219657,0.06230123,-0.06230123,0.229243843,-0.9085209,,,,,middle,run,2022103009.3274,2022-10-30 19:02:48.299999,0,0.38073394495412843,0.6506024096385542,0.33423180592991913,0.6512261580381471
2022110605,522,48097,Jakobi Meyers,(6:14) Direct snap to J.Meyers.  J.Meyers up the middle to NE 30 for 2 yards (G.Stewart).,1,3,1,NE,IND,NE,28,6:14,0,0,,,,2,2,N,38,WILDCAT,6.0,0.610343337,0.619121,0.380879,0.007061813,-0.007061813,1.088847968,0.493244668,,,,,middle,run,2022110605.522,2022-11-06 13:25:10.099999,1,1.0,0.6666666666666666,0.35278514588859416,0.6464379947229552
2022110605,585,45185,Kendrick Bourne,(4:13) (Shotgun) M.Jones pass short left to K.Bourne to NE 35 for 10 yards (B.Facyson).,1,3,15,NE,IND,NE,25,4:13,0,0,C,3.0,,10,10,N,35,SHOTGUN,6.0,0.974575043,0.567229461,0.432770539,-0.008229263,0.008229263,-0.719303957,-0.298201885,,,,,left,pass,2022110605.585,2022-11-06 13:27:14.000000,0,0.3872549019607843,0.6432748538011696,0.35092348284960423,0.6482939632545932
2022110605,1030,53549,Rhamondre Stevenson,(10:54) R.Stevenson up the middle to IND 32 for 2 yards (K.Paye).,2,3,1,NE,IND,IND,34,10:54,3,0,,,,2,2,N,44,JUMBO,7.0,0.277017027,0.728260409,0.271739591,0.012378097,-0.012378097,3.514937087,0.400486545,,,,,middle,run,2022110605.1030,2022-11-06 13:50:18.799999,1,0.4,0.5,0.35233160621761656,0.6469072164948454
2022110605,3822,53000,J.J. Taylor,"(1:18) J.Taylor right tackle to IND 47 for 2 yards (S.Gilmore, K.Paye).",4,3,7,NE,IND,IND,49,1:18,26,3,,,,2,2,N,59,SINGLEBACK,8.0,0.018373501,0.998757417,0.001242583,-4.71e-05,4.71e-05,1.66698603,-1.082121784,,,,,right,run,2022110605.3822,2022-11-06 16:00:18.200000,0,0.27450980392156865,0.6691729323308271,0.3421686746987952,0.657074340527578
2022091109,359,44852,Curtis Samuel,(11:01) (Shotgun) C.Wentz pass short left to C.Samuel to WAS 44 for 13 yards (D.Williams).,1,3,5,WAS,JAX,WAS,31,11:01,0,3,C,4.0,,13,13,N,41,EMPTY,5.0,0.975038052,0.502453268,0.497546732,0.071344778,-0.071344778,0.36175415,2.311107269,,,,,left,pass,2022091109.359,2022-09-11 13:16:23.099999,1,1.0,0.0,0.5,0.5
2022091109,1309,43722,J.D. McKissic,(9:56) (Shotgun) C.Wentz pass short right to J.McKissic to WAS 31 for 4 yards (S.Griffin).,2,3,11,WAS,JAX,WAS,27,9:56,14,3,C,4.0,,4,4,N,83,EMPTY,6.0,0.95638293,0.829473514,0.170526486,-0.010427976,0.010427976,-0.608522614,-0.507823984,,,,,right,pass,2022091109.1309,2022-09-11 14:02:17.900000,0,0.6666666666666666,0.3333333333333333,0.42105263157894735,0.5789473684210527
2022091109,3568,41349,Logan Thomas,(10:18) (Shotgun) C.Wentz pass short left to L.Thomas pushed ob at JAX 49 for 27 yards (T.Campbell).,4,3,8,WAS,JAX,WAS,24,10:18,14,22,C,13.0,,27,27,N,86,EMPTY,6.0,0.987521827,0.158064812,0.841935188,0.063564882,-0.063564882,-0.391221572,2.957842461,,,,,left,pass,2022091109.3568,2022-09-11 15:48:28.000000,1,0.75,0.25,0.40540540540540543,0.5945945945945946
2022091109,4051,41349,Logan Thomas,(4:21) (Shotgun) C.Wentz pass short middle to L.Thomas to 50 for 14 yards (D.Lloyd).,4,3,10,WAS,JAX,WAS,36,4:21,20,22,C,10.0,,14,14,N,74,SHOTGUN,6.0,0.985418558,0.358818293,0.641181707,0.18252781,-0.18252781,0.410148142,1.781616439,,,,,middle,pass,2022091109.4051,2022-09-11 16:01:58.799999,1,0.5384615384615384,0.46153846153846156,0.4318181818181818,0.5681818181818182
2022091803,712,53556,Kylen Granson,(:48) (Shotgun) M.Ryan pass short left to K.Granson to IND 43 for 8 yards (D.Lloyd) [J.Allen].,1,3,13,IND,JAX,IND,35,0:48,7,0,C,2.0,,8,8,N,75,SHOTGUN,5.0,0.968674958,0.681882791,0.318117209,0.00741544,-0.00741544,-0.025767606,-0.273524455,,,,,left,pass,2022091803.712,2022-09-18 13:30:20.799999,0,0.425,0.48484848484848486,0.42857142857142855,0.6
2022091803,1645,53556,Kylen Granson,"(:24) (Shotgun) M.Ryan pass short right to K.Granson pushed ob at IND 45 for 6 yards (D.Lloyd). Penalty on IND-B.Smith, Illegal Formation, declined.",2,3,13,IND,JAX,IND,39,0:24,17,0,C,2.0,0.0,6,6,N,49,SHOTGUN,6.0,0.959248841,0.883567838,0.116432162,0.01165561,-0.01165561,0.588404245,-0.330197001,Illegal Formation,,46106.0,,right,pass,2022091803.1645,2022-09-18 14:16:25.000000,0,0.4,0.5263157894736842,0.3974358974358974,0.6349206349206349
2022091803,2592,52449,Jonathan Taylor,(14:17) (Shotgun) J.Taylor up the middle to JAX 27 for 21 yards (A.Cisco; S.Griffin).,4,3,2,IND,JAX,JAX,48,14:17,24,0,,,,21,21,N,58,SHOTGUN,6.0,0.827018738,0.992858166,0.007141834,-0.001673888,0.001673888,2.30326442,2.063458679,,,,,middle,run,2022091803.2592,2022-09-18 15:06:03.700000,1,0.4,0.5348837209302325,0.40476190476190477,0.6231884057971014
2022091803,2804,46173,Nyheim Hines,"(11:22) (Shotgun) M.Ryan pass short left to N.Hines to JAX 13 for 9 yards (D.Lloyd, D.Williams).",4,3,22,IND,JAX,JAX,22,11:22,24,0,C,6.0,,9,9,N,32,EMPTY,7.0,0.973502517,0.993447896,0.006552104,0.000560538,-0.000560538,2.988672847,-0.22982147,,,,,left,pass,2022091803.2804,2022-09-18 15:16:24.900000,0,0.5714285714285714,0.5,0.40229885057471265,0.625
2022092509,1364,42794,DeAndre Carter,(9:45) (Shotgun) J.Herbert pass short left to D.Carter pushed ob at LAC 46 for 17 yards (A.Cisco).,2,3,6,LAC,JAX,LAC,29,9:45,0,13,C,5.0,,17,17,N,81,SHOTGUN,5.0,0.9746207,0.272309497,0.727690503,0.033545449,-0.033545449,0.203244607,2.234009626,,,,,left,pass,2022092509.1364,2022-09-25 17:05:39.299999,1,0.3148148148148148,0.5740740740740741,0.30357142857142855,0.6511627906976745
2022092509,3845,53506,Josh Palmer,(1:18) (Shotgun) J.Herbert pass short right to J.Palmer pushed ob at JAX 21 for 13 yards (T.Herndon).,4,3,12,LAC,JAX,JAX,34,1:18,10,38,C,10.0,,13,13,N,44,SHOTGUN,6.0,0.912163854,0.003620876,0.996379124,-7.17e-05,7.17e-05,2.662537708,1.634412183,,,,,right,pass,2022092509.3845,2022-09-25 18:59:35.200000,1,0.37142857142857144,0.5428571428571428,0.32592592592592595,0.6330275229357798
2022100209,809,47836,Miles Sanders,(2:03) (Shotgun) M.Sanders up the middle to JAX 40 for 2 yards (F.Oluokun).,1,3,5,PHI,JAX,JAX,42,2:03,0,14,,,,2,2,N,68,SHOTGUN,6.0,0.963106453,0.261739934,0.738260066,-0.014378283,0.014378283,2.009500947,-1.555045201,,,,,middle,run,2022100209.809,2022-10-02 13:31:26.099999,0,0.391304347826087,0.575,0.3954802259887006,0.6504065040650406
2022100209,1227,52461,Jalen Hurts,(10:04) (Shotgun) J.Hurts up the middle to JAX 3 for 13 yards (A.Key).,2,3,16,PHI,JAX,JAX,16,10:04,0,14,,,,13,13,N,26,SHOTGUN,5.0,0.9651196,0.268264208,0.731735792,-0.034333285,0.034333285,3.113552231,-0.141213348,,,,,middle,run,2022100209.1227,2022-10-02 13:50:17.200000,0,0.38524590163934425,0.5862068965517241,0.391304347826087,0.6538461538461539
2022100209,1539,52461,Jalen Hurts,"(5:48) (No Huddle) J.Hurts up the middle to JAX 28 for 1 yard (J.Allen, D.Lloyd).",2,3,1,PHI,JAX,JAX,29,5:48,7,14,,,,1,1,N,39,JUMBO,8.0,0.32581389,0.489083748,0.510916252,0.003296297,-0.003296297,3.793916991,0.319817576,,,,,middle,run,2022100209.1539,2022-10-02 14:04:28.200000,1,0.75,0.6,0.39790575916230364,0.6423357664233577
2022100209,1840,47836,Miles Sanders,(1:15) (Shotgun) M.Sanders up the middle to JAX 12 for 1 yard (D.Hamilton).,2,3,2,PHI,JAX,JAX,13,1:15,14,14,,,,1,1,N,23,PISTOL,7.0,0.565563798,0.704084639,0.295915361,-0.012800727,0.012800727,4.298186703,-1.24980156,,,,,middle,run,2022100209.1840,2022-10-02 14:19:19.900000,0,0.3157894736842105,1.0,0.3969849246231156,0.6413793103448275
2022100209,2103,47834,A.J. Brown,(13:38) (Shotgun) J.Hurts pass short left to A.Brown to JAX 47 for 11 yards (T.Campbell).,3,3,20,PHI,JAX,PHI,42,13:38,20,14,C,11.0,,11,11,N,52,SHOTGUN,6.0,0.895029426,0.802628964,0.197371036,-0.000890212,0.000890212,0.208406621,-0.528341314,,,,,left,pass,2022100209.2103,2022-10-02 14:42:16.700000,0,0.39416058394160586,0.5784313725490197,0.400990099009901,0.6351351351351351
2022100209,3196,47836,Miles Sanders,"(8:55) (Shotgun) M.Sanders left tackle for 5 yards, TOUCHDOWN.",4,3,3,PHI,JAX,JAX,5,8:55,23,14,,,,5,5,N,15,SHOTGUN,8.0,0.580361128,0.96050176,0.03949824,0.024119997,-0.024119997,4.239717005,2.760282995,,,,,left,run,2022100209.3196,2022-10-02 15:33:27.700000,1,0.37748344370860926,0.603448275862069,0.3881278538812785,0.6484848484848484
2022100209,3560,47836,Miles Sanders,(3:03) (Shotgun) M.Sanders right guard to JAX 28 for 7 yards (F.Oluokun; D.Hamilton).,4,3,5,PHI,JAX,JAX,35,3:03,29,21,,,,7,7,N,45,SHOTGUN,7.0,0.823716938,0.986355124,0.013644876,0.010206302,-0.010206302,2.699441246,1.156291912,,,,,right,run,2022100209.3560,2022-10-02 15:47:52.900000,1,0.379746835443038,0.6016260162601627,0.3893805309734513,0.6453488372093024
2022100209,3633,52461,Jalen Hurts,(2:10) (Shotgun) J.Hurts right end to JAX 21 for 3 yards (D.Lloyd; R.Jenkins).,4,3,6,PHI,JAX,JAX,24,2:10,29,21,,,,3,3,N,34,SHOTGUN,7.0,0.808710456,0.996771193,0.003228807,-5.27e-05,5.27e-05,2.01441532,-0.004743241,,,,,right,run,2022100209.3633,2022-10-02 15:51:28.400000,0,0.37267080745341613,0.6111111111111112,0.38427947598253276,0.6514285714285715
2022100903,2269,40138,Rex Burkhead,(8:42) R.Burkhead right guard to HST 15 for 9 yards (D.Lloyd; R.Jenkins).,3,3,6,HOU,JAX,HOU,6,8:42,6,6,,,,9,9,N,104,SINGLEBACK,6.0,0.979957283,0.761934828,0.238065172,-0.050000306,0.050000306,-1.081122353,1.683835828,,,,,right,run,2022100903.2269,2022-10-09 14:51:19.500000,1,0.3469387755102041,0.7297297297297297,0.31016042780748665,0.6548223350253807
2022100903,2469,54572,Dameon Pierce,"(2:34) D.Mills pass short right to D.Pierce to JAX 49 for 1 yard (F.Oluokun, D.Lloyd).",3,3,2,HOU,JAX,,50,2:34,6,6,C,-1.0,,1,1,N,60,I_FORM,9.0,0.434587419,0.664062232,0.335937768,0.034545522,-0.034545522,1.981986049,-1.097437182,,,,,right,pass,2022100903.2469,2022-10-09 14:57:34.400000,0,0.26666666666666666,0.8181818181818182,0.30256410256410254,0.6634146341463415
2022100903,2819,40138,Rex Burkhead,(11:05) (Shotgun) D.Mills pass short left to R.Burkhead to HST 42 for 9 yards (F.Oluokun).,4,3,15,HOU,JAX,HOU,33,11:05,6,6,C,-3.0,,9,9,N,43,SHOTGUN,6.0,0.967136681,0.697730064,0.302269936,-0.016991034,0.016991034,-0.407248967,-0.194770748,,,,,left,pass,2022100903.2819,2022-10-09 15:13:58.700000,0,0.2926829268292683,0.6370370370370371,0.29949238578680204,0.6666666666666666
2022100903,3688,54572,Dameon Pierce,"(1:34) D.Pierce right end to JAX 49 for -2 yards (J.Allen, T.Walker).",4,3,7,HOU,JAX,JAX,47,1:34,6,13,,,,-2,-2,N,63,I_FORM,9.0,0.0316246,0.003270401,0.996729599,0.000472234,-0.000472234,0.489459503,-0.283875615,,,,,right,run,2022100903.3688,2022-10-09 15:53:37.299999,0,0.23076923076923078,0.8888888888888888,0.29523809523809524,0.6727272727272727
2022101603,248,53703,Deon Jackson,"(12:30) (No Huddle, Shotgun) M.Ryan pass short left to D.Jackson pushed ob at JAX 48 for 4 yards (D.Lloyd).",1,3,7,IND,JAX,IND,48,12:30,0,0,C,0.0,,4,4,N,58,SHOTGUN,6.0,0.993054092,0.602457568,0.397542432,-0.030743755,0.030743755,1.481445631,-1.599384284,,,,,left,pass,2022101603.248,2022-10-16 13:06:53.200000,0,0.3902439024390244,0.6408450704225352,0.364,0.672566371681416
2022101603,940,54518,Alec Pierce,(15:00) (Shotgun) M.Ryan pass short right to A.Pierce to JAX 10 for 11 yards (S.Griffin).,2,3,2,IND,JAX,JAX,21,15:00,0,7,C,9.0,,11,11,N,31,SHOTGUN,7.0,0.723560452,0.434433408,0.565566592,0.045523345,-0.045523345,4.02100747,1.204763669,,,,,right,pass,2022101603.940,2022-10-16 13:39:12.400000,1,0.38857142857142857,0.6405228758169934,0.36398467432950193,0.6708860759493671
