play_uuid,x0,y0,s0,a0,dis0,o0,dir0,x1,y1,s1,a1,dis1,o1,dir1,x2,y2,s2,a2,dis2,o2,dir2,x3,y3,s3,a3,dis3,o3,dir3,x4,y4,s4,a4,dis4,o4,dir4,x5,y5,s5,a5,dis5,o5,dir5,x6,y6,s6,a6,dis6,o6,dir6,x7,y7,s7,a7,dis7,o7,dir7,x8,y8,s8,a8,dis8,o8,dir8,x9,y9,s9,a9,dis9,o9,dir9,x10,y10,s10,a10,dis10,o10,dir10,x11,y11,s11,a11,dis11,o11,dir11,x12,y12,s12,a12,dis12,o12,dir12,x13,y13,s13,a13,dis13,o13,dir13,x14,y14,s14,a14,dis14,o14,dir14,x15,y15,s15,a15,dis15,o15,dir15,x16,y16,s16,a16,dis16,o16,dir16,x17,y17,s17,a17,dis17,o17,dir17,x18,y18,s18,a18,dis18,o18,dir18,x19,y19,s19,a19,dis19,o19,dir19,x20,y20,s20,a20,dis20,o20,dir20,x21,y21,s21,a21,dis21,o21,dir21,x22,y22,s22,a22,dis22,converted,playType,ballDirection,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P,week
2022103008.189,51.17,24.26,0.3,0.41,0.02,347.74,136.16,50.27,23.43,0.58,1.0,0.07,85.8,181.28,49.86,20.73,0.68,1.17,0.08,69.56,182.31,52.3,22.68,0.96,1.09,0.1,285.25,249.54,50.0,22.3,0.8,1.16,0.08,103.18,180.15,55.98,15.9,1.85,1.16,0.19,288.56,162.65,51.16,22.88,0.14,0.19,0.01,283.79,238.95,52.28,28.03,1.46,1.23,0.15,225.83,219.35,50.22,17.08,0.15,0.35,0.01,53.42,45.56,55.47,24.09,3.21,2.53,0.31,72.08,256.0,53.63,18.27,3.3,2.19,0.34,85.4,225.4,48.25,20.12,0.65,2.01,0.05,82.59,187.6,49.83,19.23,0.11,0.72,0.01,58.37,204.16,51.96,19.53,0.58,2.59,0.06,284.29,260.22,52.95,24.39,0.55,1.04,0.06,233.66,292.07,45.42,22.1,0.23,0.11,0.05,71.05,212.43,49.15,23.63,0.44,0.9,0.04,115.8,231.08,51.16,21.55,0.31,0.47,0.03,347.1,56.13,49.02,16.19,0.09,0.43,0.01,59.96,31.57,50.05,24.64,0.82,1.45,0.12,86.01,157.35,51.32,25.26,0.47,0.23,0.06,247.93,254.38,49.93,25.94,0.41,0.54,0.07,122.9,162.43,49.810001373291,23.5699996948242,1.1599999666214,3.09999990463257,0.100000001490116,1,not_pass,right,0.3798219584569733,0.638728323699422,0.23076923076923078,0.8333333333333334,0.4,1.0,0.5,0.0,0.4,8
2022103008.3086,70.36,27.16,0.07,0.28,0.01,121.32,84.01,71.69,29.65,0.34,0.8,0.03,246.82,185.74,72.32,32.82,0.33,1.8,0.03,257.99,60.09,72.26,31.38,0.21,0.7,0.02,272.54,354.07,70.17,36.4,0.53,1.46,0.06,130.01,113.9,63.85,8.75,1.0,0.57,0.1,52.29,252.35,69.86,19.91,0.03,0.03,0.01,69.68,162.67,56.02,20.91,0.51,0.34,0.05,235.21,293.04,52.62,35.45,2.1,0.4,0.21,267.03,263.75,71.93,34.63,0.0,0.0,0.01,262.49,241.09,72.47,26.7,0.41,1.2,0.04,277.68,137.99,65.7,28.41,0.17,0.3,0.02,90.27,191.09,72.26,43.6,0.02,0.52,0.01,261.88,271.84,76.63,31.46,0.17,0.12,0.03,272.4,181.14,76.51,29.56,0.12,0.2,0.01,278.86,348.4,70.75,24.33,0.47,2.17,0.02,70.84,56.02,72.14,18.26,0.0,0.0,0.01,301.5,319.17,70.31,32.36,0.27,1.37,0.03,90.24,83.17,61.37,44.7,0.59,0.43,0.06,92.67,281.52,71.69,9.85,0.0,0.0,0.0,280.64,162.2,72.45,28.02,0.0,0.0,0.0,264.85,70.02,69.24,42.74,0.11,0.08,0.03,64.37,185.09,72.8899993896484,29.6499996185303,7.65999984741211,0.860000014305115,0.759999990463257,0,not_pass,right,0.3884297520661157,0.6290322580645161,0.24193548387096775,0.37109375,0.6009389671361502,0.23958333333333334,0.4,0.5116279069767442,0.5,8
2022103008.3732,16.23,26.19,0.52,1.93,0.06,273.74,219.2,15.68,20.64,0.56,3.5,0.04,247.77,243.19,21.79,41.6,2.41,1.07,0.25,241.17,90.35,13.83,8.93,0.21,1.79,0.02,147.45,90.0,15.76,33.76,0.0,0.0,0.01,245.59,189.48,27.88,30.84,0.01,0.01,0.01,76.03,11.65,33.01,19.76,1.38,0.22,0.14,96.59,55.83,9.91,21.37,0.0,0.0,0.0,102.14,39.55,20.05,23.2,0.0,0.0,0.0,259.15,328.9,13.87,26.91,0.7,2.24,0.07,86.9,287.91,10.72,23.76,0.0,0.0,0.0,66.71,90.95,16.1,17.23,0.9,2.15,0.06,283.02,315.39,14.17,22.28,0.1,0.56,0.01,90.99,99.12,15.93,29.59,0.82,1.94,0.06,236.69,261.55,14.07,20.64,0.62,0.99,0.06,90.2,49.17,14.68,41.32,0.0,0.0,0.0,68.54,338.07,23.35,8.33,0.91,1.04,0.09,265.89,98.99,14.01,25.3,0.0,0.0,0.0,89.38,237.52,21.78,14.53,0.15,0.12,0.03,271.79,183.66,14.06,19.09,0.41,1.75,0.03,85.06,156.87,14.59,23.78,0.26,0.77,0.03,77.71,258.69,13.32,33.99,0.0,0.0,0.0,91.78,140.5,15.2399997711182,23.8099994659424,0.0,0.0,0.0,0,not_pass,left,0.38858695652173914,0.6286472148541115,0.2222222222222222,0.37209302325581395,0.6,0.5714285714285714,0.4074074074074074,0.5111111111111111,0.0,8
2022103008.4032,57.52,26.79,0.19,0.92,0.03,286.4,269.5,56.49,10.18,0.06,0.07,0.0,263.9,114.57,56.07,28.21,0.04,0.4,0.01,271.85,243.97,58.37,33.61,0.08,0.07,0.02,221.46,121.17,53.66,15.47,0.0,0.0,0.0,64.14,70.93,67.14,22.85,0.96,0.19,0.1,86.62,178.73,57.66,15.51,0.0,0.0,0.0,92.4,69.62,50.13,24.12,0.04,0.04,0.02,95.29,71.4,53.97,29.31,0.11,0.86,0.02,92.56,147.59,58.72,22.17,0.06,0.08,0.02,257.88,258.87,58.14,28.78,1.93,1.87,0.2,237.49,281.21,54.13,27.76,0.19,0.88,0.02,77.82,140.54,50.61,26.39,0.0,0.0,0.0,88.31,39.45,56.3,20.62,0.02,0.45,0.01,281.66,1.46,54.24,25.0,0.18,0.86,0.02,82.07,311.03,54.11,23.33,0.4,1.56,0.04,75.83,37.87,54.54,10.22,0.0,0.0,0.0,59.9,66.63,56.15,25.23,0.09,0.49,0.01,266.95,245.08,56.15,30.88,0.05,0.4,0.01,276.26,208.87,54.27,30.89,0.07,0.61,0.01,104.83,4.78,54.8,26.3,0.19,1.04,0.02,87.75,134.1,52.8,22.11,0.13,1.44,0.01,81.79,354.87,55.310001373291,26.2299995422363,0.0,0.0,0.0,1,not_pass,left,0.3850267379679144,0.6318537859007833,0.17391304347826086,0.36742424242424243,0.6063348416289592,0.3333333333333333,0.358695652173913,0.6847826086956522,0.125,8
2022103008.651,53.53,31.87,0.39,1.4,0.04,105.06,139.74,49.77,37.1,0.05,0.06,0.01,134.66,283.67,51.55,11.95,0.39,0.22,0.04,79.52,69.67,53.14,35.82,0.05,0.78,0.01,148.04,113.14,54.77,30.86,0.69,1.47,0.06,258.57,267.33,55.23,32.23,0.44,1.58,0.06,289.74,215.48,54.33,29.57,0.34,0.72,0.03,241.49,234.79,49.88,32.76,0.07,0.38,0.03,72.75,69.37,53.35,24.13,0.51,1.56,0.06,26.11,49.48,53.52,25.44,0.29,1.53,0.07,56.24,358.93,54.96,10.97,0.0,0.0,0.0,260.86,173.2,47.07,22.97,0.89,0.55,0.09,67.96,87.12,40.2,28.58,0.98,0.68,0.1,84.5,257.35,50.2,27.16,0.19,1.89,0.03,68.65,124.46,56.69,26.35,1.86,4.99,0.18,307.14,1.42,54.81,28.31,0.44,1.64,0.04,294.56,319.97,55.01,34.06,0.03,0.04,0.02,266.75,327.31,55.02,27.03,0.23,1.08,0.03,293.74,322.58,53.27,28.86,0.24,0.62,0.03,100.58,15.08,55.21,29.87,0.11,0.02,0.05,246.94,311.97,56.42,34.6,0.12,1.01,0.01,48.36,0.19,60.78,29.54,0.05,0.4,0.0,220.25,263.02,54.5400009155273,29.6000003814697,1.51999998092651,0.189999997615814,0.389999985694885,1,not_pass,middle,0.34674922600619196,0.5909090909090909,0.3333333333333333,0.32051282051282054,0.6521739130434783,0.6666666666666666,0.3584905660377358,0.5844155844155844,0.0,8
2022103008.954,39.57,27.69,0.09,0.23,0.01,297.95,228.3,38.09,23.61,0.64,1.1,0.07,65.8,18.91,37.32,20.72,0.9,3.09,0.08,88.32,29.85,43.29,21.91,0.0,0.0,0.01,271.42,273.6,37.65,22.17,0.89,1.73,0.09,83.25,23.78,39.82,11.62,0.0,0.0,0.01,270.9,104.56,39.36,22.61,0.67,2.02,0.06,240.81,301.81,39.46,25.45,0.46,1.88,0.04,281.66,295.05,42.14,32.34,0.09,0.41,0.01,219.26,238.11,49.49,18.87,0.03,0.03,0.02,103.51,226.45,41.49,29.84,2.1,2.46,0.22,93.56,300.14,35.84,26.94,0.87,1.29,0.09,110.77,190.96,37.36,26.54,0.15,0.86,0.01,70.25,41.57,42.7,26.53,0.77,0.13,0.08,282.05,185.91,39.22,18.18,0.35,1.03,0.04,287.83,300.76,33.43,23.64,0.0,0.0,0.0,98.37,81.12,40.19,23.92,0.91,1.51,0.08,235.61,286.18,37.99,11.67,0.07,0.61,0.01,94.41,17.7,37.43,25.03,0.19,1.2,0.02,81.22,30.12,33.27,21.52,0.0,0.0,0.01,83.69,2.31,36.63,27.88,0.02,0.02,0.03,83.68,68.52,37.68,29.39,0.01,0.29,0.01,102.55,95.42,38.8400001525879,23.5699996948242,0.0,0.0,0.0,1,not_pass,middle,0.37900874635568516,0.6392045454545454,0.19230769230769232,0.3662551440329218,0.605,0.2,0.34146341463414637,0.6976744186046512,0.4,8
2022103009.1487,75.51,9.1,0.03,0.23,0.0,17.81,298.21,77.98,28.71,0.25,0.44,0.03,155.67,175.23,79.98,25.07,0.48,1.15,0.05,255.54,215.95,79.87,27.93,0.59,1.48,0.05,240.4,179.37,79.82,20.95,0.16,0.32,0.02,272.2,300.95,80.1,26.33,0.5,0.71,0.05,256.05,189.27,79.53,23.73,0.34,0.47,0.04,238.72,195.58,79.93,22.48,0.22,0.32,0.03,310.28,166.43,83.49,23.69,0.17,0.37,0.01,282.01,126.08,78.43,25.92,0.2,0.69,0.02,62.49,101.97,78.17,20.04,0.78,1.3,0.08,87.22,7.35,81.31,19.92,0.22,0.41,0.02,286.88,37.39,78.34,23.31,0.41,0.78,0.04,82.45,24.44,77.15,18.48,0.06,0.33,0.01,42.95,343.18,75.67,21.85,0.19,0.25,0.02,63.76,24.87,79.91,9.49,0.08,0.77,0.01,269.32,291.08,75.18,24.7,0.34,0.5,0.04,74.38,100.95,63.58,22.35,0.07,0.2,0.01,222.87,299.64,77.27,30.85,0.26,0.54,0.03,155.62,164.33,78.47,27.61,0.4,0.66,0.04,72.91,125.9,80.93,28.66,0.19,0.43,0.02,274.88,219.56,86.21,23.92,0.07,0.31,0.01,273.77,266.51,78.6999969482422,23.7700004577637,0.0,0.0,0.0,1,not_pass,middle,0.3371757925072046,0.6472303206997084,0.2037037037037037,0.375,0.42857142857142855,0.5,0.35064935064935066,0.6692307692307692,0.36363636363636365,8
2022103009.1869,53.33,26.16,0.4,0.43,0.05,271.45,178.63,49.39,37.28,4.91,3.2,0.47,158.28,197.47,52.44,29.55,0.15,0.25,0.02,259.96,191.73,46.66,17.68,0.73,0.23,0.07,88.79,254.66,51.3,27.09,0.34,0.73,0.05,88.01,104.33,52.95,27.78,0.33,0.77,0.04,271.99,205.15,51.29,32.18,0.21,0.37,0.02,78.5,140.05,52.99,32.63,0.42,1.12,0.04,251.17,204.76,53.2,31.2,0.44,0.62,0.05,267.73,202.08,51.43,23.98,0.19,0.44,0.03,99.76,115.2,54.86,36.68,5.37,2.89,0.53,160.53,168.25,52.98,18.44,0.08,0.18,0.01,288.0,181.4,57.35,31.97,0.09,0.32,0.01,243.49,306.44,48.12,24.66,0.05,0.18,0.0,70.07,95.1,51.29,34.7,0.23,0.3,0.03,120.69,122.91,49.29,30.73,0.16,0.63,0.02,155.07,73.68,48.52,38.71,1.85,1.75,0.17,92.97,89.86,54.77,25.31,0.43,0.84,0.05,295.77,353.42,44.43,32.93,0.03,0.17,0.0,101.76,140.34,56.83,29.36,0.03,0.16,0.0,272.32,2.94,52.91,38.58,0.2,0.3,0.02,278.35,256.76,51.06,29.61,0.1,0.6,0.02,65.47,105.5,51.9599990844727,29.6700000762939,0.0,0.0,0.0,1,not_pass,right,0.3692722371967655,0.6793650793650794,0.5,0.38636363636363635,0.6618705035971223,0.0,0.3977272727272727,0.7361111111111112,0.0,8
2022103009.2012,32.27,26.7,1.28,1.71,0.13,303.8,330.18,24.63,24.44,0.1,0.5,0.01,85.79,158.9,27.8,28.63,0.47,1.07,0.04,92.77,53.97,31.75,29.84,0.57,0.82,0.06,304.54,347.68,28.76,20.13,0.15,0.63,0.01,4.54,93.81,32.56,25.3,1.01,2.01,0.09,269.48,318.94,30.88,27.74,0.8,0.41,0.08,90.22,43.28,32.15,28.07,0.91,0.98,0.09,250.36,304.88,30.78,30.45,0.64,0.82,0.06,97.28,75.53,32.46,32.95,0.69,0.95,0.07,261.94,350.85,32.28,31.27,0.71,0.8,0.08,256.57,289.84,30.81,35.24,0.76,0.9,0.1,91.22,119.54,39.1,29.77,0.32,0.26,0.03,234.36,11.03,29.91,22.93,0.18,0.8,0.02,94.45,70.59,30.46,25.46,1.04,1.55,0.11,82.31,44.4,28.06,32.22,0.28,0.75,0.03,118.51,37.87,29.64,41.65,0.18,0.61,0.02,125.32,199.7,33.17,22.76,0.22,0.68,0.01,276.87,334.49,25.25,33.77,0.19,0.52,0.02,78.35,1.82,33.03,29.67,0.55,0.71,0.05,289.92,65.73,32.09,41.9,0.12,0.24,0.01,250.82,178.77,33.0,23.82,0.39,1.06,0.04,297.42,1.93,31.6700000762939,30.3299999237061,4.92000007629395,0.129999995231628,0.689999997615814,0,not_pass,right,0.3696808510638298,0.678125,0.22608695652173913,0.3333333333333333,0.7380952380952381,0.25,0.23809523809523808,0.8125,0.1,8
2022103009.2571,108.5,32.64,0.63,0.93,0.07,109.61,168.4,111.39,27.69,0.49,0.97,0.04,222.81,259.12,109.88,33.73,0.75,1.03,0.09,275.26,215.73,111.83,33.77,0.17,0.38,0.04,342.57,297.99,109.01,29.74,0.5,0.7,0.05,111.68,155.49,110.12,19.89,0.14,0.28,0.02,253.52,81.57,108.27,33.93,1.16,2.19,0.1,139.39,140.06,110.01,31.44,0.58,0.6,0.06,275.1,311.3,108.76,31.43,0.71,0.81,0.07,64.66,107.37,109.98,28.89,0.47,0.65,0.05,279.64,259.51,108.9,26.92,0.48,0.5,0.05,146.39,142.16,108.58,28.35,0.63,0.92,0.06,41.75,128.83,110.09,25.78,0.65,0.9,0.08,280.36,292.18,108.35,12.04,0.05,0.23,0.01,92.96,152.7,107.63,19.6,0.07,0.23,0.01,100.66,124.65,104.65,32.21,0.82,2.09,0.07,99.24,179.39,109.89,37.2,0.61,1.82,0.05,244.24,210.67,111.41,31.53,1.44,1.88,0.16,240.08,228.42,110.31,12.51,0.18,0.38,0.02,284.26,210.2,107.78,35.05,0.75,1.63,0.07,71.62,139.03,110.14,35.15,0.8,2.32,0.05,260.72,218.64,105.07,30.01,0.34,0.17,0.03,84.0,127.82,109.550003051758,29.8999996185303,0.0,0.0,0.0,0,not_pass,middle,0.3695090439276486,0.676737160120846,0.226890756302521,0.3862815884476534,0.6578947368421053,0.2054794520547945,0.0,1.0,0.0,8
2022103009.3274,88.57,38.49,1.26,0.37,0.13,115.86,314.35,77.73,18.67,1.53,1.09,0.16,90.85,267.64,93.17,25.36,0.35,0.62,0.05,266.25,2.44,95.29,21.06,0.22,0.72,0.02,286.11,328.14,93.41,20.86,0.36,0.47,0.04,263.22,143.01,93.1,26.89,0.09,0.15,0.01,274.59,3.53,92.71,23.85,0.12,0.09,0.02,272.11,330.16,93.2,22.59,0.27,0.37,0.03,244.73,10.53,96.85,23.75,0.12,0.48,0.01,297.42,59.75,91.59,22.95,0.19,0.3,0.03,2.79,77.57,91.62,30.1,0.67,1.37,0.07,143.71,94.41,97.08,21.19,0.19,0.49,0.02,265.0,34.01,93.26,17.19,0.19,0.14,0.02,219.07,278.26,91.72,18.59,0.27,0.39,0.03,43.55,47.02,90.59,33.56,0.06,0.21,0.01,128.35,86.08,91.69,27.11,0.4,0.43,0.04,123.95,143.47,87.75,25.14,0.12,0.27,0.01,83.81,96.61,94.17,34.83,0.06,0.12,0.01,261.17,7.02,93.31,33.37,0.29,0.75,0.02,249.48,257.88,86.97,20.63,0.07,0.16,0.01,76.75,175.64,80.85,29.75,1.17,0.98,0.12,126.47,255.77,89.7,16.19,0.07,0.23,0.01,23.54,187.89,92.1100006103516,23.8700008392334,0.0,0.0,0.0,0,not_pass,middle,0.33513513513513515,0.6502732240437158,0.23809523809523808,0.3824884792626728,0.6484848484848484,0.3103448275862069,0.32460732984293195,0.6592592592592592,0.2962962962962963,8
2022103009.441,72.28,35.56,0.91,0.56,0.09,193.9,209.84,69.94,18.17,1.02,1.78,0.09,284.7,209.26,65.99,22.48,0.19,0.24,0.02,102.32,105.63,65.8,26.59,0.38,0.78,0.04,87.34,157.09,66.09,21.0,0.29,0.52,0.04,70.68,179.31,66.41,23.82,0.34,0.25,0.04,77.89,222.56,65.76,25.17,0.08,0.17,0.01,46.72,200.09,62.24,23.95,0.12,0.16,0.01,50.72,148.97,67.56,26.24,0.11,0.23,0.02,298.01,189.28,67.52,28.72,0.37,0.68,0.05,252.4,237.7,65.93,29.27,0.07,0.29,0.01,79.6,100.39,67.45,23.27,0.72,1.19,0.08,280.55,261.28,68.97,28.71,1.83,0.47,0.18,256.16,179.21,67.58,19.47,0.08,0.25,0.01,269.61,288.13,70.36,25.0,0.25,1.72,0.03,270.02,107.17,65.94,17.19,0.23,0.52,0.02,80.27,144.78,64.43,28.28,6.01,4.18,0.57,156.77,183.63,71.13,22.44,1.41,1.6,0.13,282.26,196.61,70.89,15.41,1.46,1.52,0.15,308.21,150.23,64.32,20.03,0.08,0.37,0.01,22.19,40.91,59.6,24.12,0.08,0.08,0.01,92.31,58.73,80.24,28.6,2.05,3.34,0.19,227.41,172.39,66.7399978637695,23.9400005340576,0.0,0.0,0.0,1,not_pass,middle,0.33433734939759036,0.649390243902439,0.17647058823529413,0.35714285714285715,0.4,0.4,0.3188405797101449,0.6885245901639344,0.25,8
2022103009.700,63.61,26.17,0.35,0.74,0.03,278.95,204.09,52.47,24.28,0.87,0.76,0.08,36.07,228.54,58.48,28.08,0.75,1.42,0.07,82.71,76.08,62.77,29.51,0.35,0.4,0.04,285.63,193.39,55.47,18.9,0.26,0.26,0.03,74.16,243.64,61.47,28.34,0.97,0.93,0.1,59.54,157.94,63.19,27.77,0.34,0.4,0.04,254.55,240.8,61.33,32.53,0.77,1.01,0.08,69.32,121.22,63.38,32.62,0.54,0.95,0.06,251.19,211.28,63.4,31.12,0.41,0.62,0.05,260.75,219.92,61.23,24.45,0.18,0.4,0.02,115.42,89.03,65.24,36.72,5.99,3.6,0.58,167.81,168.26,63.45,18.66,0.03,0.13,0.0,273.06,196.35,67.84,31.84,0.18,0.43,0.02,206.64,166.76,53.43,35.18,0.67,1.07,0.06,105.76,73.09,61.01,34.66,0.28,0.54,0.03,90.44,110.19,59.49,32.31,1.31,1.72,0.13,83.98,146.71,57.98,39.69,1.96,1.85,0.19,120.35,96.28,65.13,25.35,0.66,1.32,0.06,196.71,295.76,59.1,36.64,5.63,2.35,0.55,141.73,200.08,67.06,29.51,0.12,0.24,0.01,273.96,137.61,63.12,38.99,0.31,0.75,0.02,277.68,208.3,62.25,29.6599998474121,0.0,0.0,0.0,1,not_pass,right,0.3687150837988827,0.6821192052980133,0.21818181818181817,0.38910505836575876,0.6590909090909091,0.208955223880597,0.3465346534653465,0.6588235294117647,0.20833333333333334,8
2022103009.780,78.22,33.24,0.27,0.53,0.03,117.26,312.68,92.82,21.59,0.58,1.56,0.05,290.61,261.48,78.87,29.8,0.28,0.5,0.03,82.87,222.76,88.71,46.09,0.22,0.29,0.02,213.6,90.52,80.17,29.07,0.57,0.96,0.08,278.11,286.04,78.26,31.51,0.23,0.38,0.02,84.02,287.97,80.27,27.71,0.34,0.56,0.04,279.88,304.91,78.43,26.68,0.51,0.7,0.06,83.06,179.94,74.32,32.32,0.15,0.4,0.01,135.1,100.49,78.41,28.37,0.17,0.46,0.02,86.96,4.09,80.25,23.74,0.38,0.73,0.04,285.47,268.94,77.94,19.19,0.04,0.18,0.01,131.33,319.9,78.2,45.73,0.21,0.64,0.01,76.68,102.78,86.06,29.37,0.04,0.09,0.0,278.7,0.63,80.25,35.58,0.44,0.72,0.05,270.4,254.06,83.86,34.8,1.64,1.03,0.16,284.04,3.01,87.29,9.81,0.17,0.47,0.01,291.06,83.05,79.1,38.55,0.26,1.07,0.01,87.77,83.65,92.99,35.85,0.16,0.39,0.01,287.36,140.65,84.2,21.96,0.1,0.66,0.01,313.44,248.95,74.89,29.98,0.12,0.45,0.01,82.77,359.44,78.84,9.87,0.65,0.84,0.06,174.89,119.52,79.5500030517578,29.8700008392334,0.0,0.0,0.0,0,not_pass,middle,0.36944444444444446,0.680921052631579,0.21052631578947367,0.39147286821705424,0.6541353383458647,0.21428571428571427,0.4864864864864865,0.5,0.375,8
2022103010.1246,28.13,29.36,0.0,0.0,0.02,273.21,96.68,16.17,23.85,0.46,0.13,0.05,100.68,206.24,27.66,31.19,0.05,0.55,0.01,303.52,225.11,27.19,22.28,0.0,0.0,0.0,294.92,47.66,27.62,32.64,0.25,1.36,0.03,285.6,217.94,26.05,31.7,0.02,0.12,0.01,88.18,147.39,27.68,34.38,0.0,0.01,0.03,257.22,324.29,25.84,29.56,0.05,0.28,0.0,150.09,247.99,28.77,24.57,0.0,0.0,0.01,275.48,112.83,25.83,26.73,0.07,0.59,0.01,84.16,88.11,21.31,28.92,0.05,0.03,0.0,98.93,115.93,25.44,33.8,0.21,0.13,0.02,80.44,99.33,27.1,29.81,0.15,0.48,0.02,270.66,199.65,24.94,21.11,0.22,0.13,0.02,68.26,180.65,25.83,24.1,0.08,0.64,0.04,260.11,85.5,27.55,27.96,0.11,0.61,0.01,270.69,175.51,25.12,37.02,0.22,0.19,0.02,143.32,153.89,22.88,24.35,0.03,0.03,0.02,84.15,86.01,22.22,34.43,0.46,0.16,0.06,100.76,322.41,28.84,34.83,0.1,0.07,0.05,265.58,172.62,27.79,26.36,0.0,0.09,0.0,264.79,168.21,34.02,29.44,0.0,0.0,0.0,266.33,108.55,26.6900005340576,29.5200004577637,0.0,0.0,0.0199999995529652,1,not_pass,right,0.367003367003367,0.6598639455782312,0.1111111111111111,0.3402061855670103,0.6933333333333334,0.25,0.38202247191011235,0.6511627906976745,0.0,8
2022103010.1510,84.51,32.15,0.04,0.49,0.01,116.07,136.5,90.76,28.99,0.0,0.0,0.0,259.39,62.54,86.73,27.07,0.17,1.18,0.02,260.5,321.31,84.45,29.52,0.43,0.82,0.04,95.2,132.02,92.41,18.1,1.05,0.44,0.1,352.74,38.38,90.37,20.41,1.13,1.71,0.1,269.36,273.27,86.85,32.75,0.81,1.08,0.07,257.95,335.5,85.44,29.35,0.26,1.35,0.02,77.65,102.49,76.97,29.42,0.22,0.09,0.02,86.92,42.49,84.66,33.44,0.0,0.11,0.0,90.26,157.52,84.94,27.98,0.28,1.36,0.03,90.3,79.61,84.7,26.66,0.4,1.96,0.04,89.1,34.68,84.0,20.73,0.0,0.02,0.0,79.49,318.79,80.26,32.12,0.0,0.0,0.0,100.4,51.25,90.62,34.58,0.9,0.43,0.09,271.01,266.91,86.49,29.82,0.08,0.45,0.01,269.83,333.94,86.6,35.46,0.01,0.02,0.01,220.8,248.43,94.8,25.23,0.37,1.08,0.04,288.79,39.22,85.36,21.25,0.0,0.0,0.0,84.03,217.38,86.61,23.52,0.34,0.48,0.03,302.13,290.57,84.89,30.79,0.0,0.0,0.03,84.63,122.09,91.46,38.7,1.24,0.33,0.13,197.27,163.21,85.7200012207031,29.4799995422363,0.0,0.0,0.0,1,not_pass,middle,0.3764705882352941,0.652014652014652,0.6,0.20689655172413793,0.625,1.0,0.36607142857142855,0.8307692307692308,1.0,8
2022103010.2660,81.72,26.33,0.0,0.0,0.01,116.62,166.66,86.5,24.56,0.0,0.01,0.01,257.08,343.52,83.35,21.19,0.19,1.46,0.02,274.72,256.41,81.4,23.54,0.06,0.66,0.01,82.16,266.19,88.24,15.02,2.45,1.92,0.23,264.85,175.41,83.51,17.76,0.01,0.01,0.01,311.34,302.12,83.66,24.48,0.1,0.7,0.01,262.63,257.46,82.41,23.46,0.1,0.85,0.01,83.32,26.72,73.72,23.46,0.05,0.05,0.03,92.82,163.29,81.7,19.4,0.0,0.0,0.0,73.84,49.82,81.96,22.09,0.24,1.34,0.02,87.89,25.52,81.66,20.79,0.08,0.64,0.01,77.49,44.14,79.76,19.01,7.46,1.88,0.75,175.73,178.64,77.63,20.74,0.0,0.0,0.0,84.39,62.6,87.93,29.14,2.59,1.95,0.26,261.45,220.35,83.36,25.55,0.11,1.21,0.01,271.13,287.43,92.67,19.21,2.15,1.62,0.22,252.09,225.74,83.56,23.1,0.14,1.16,0.02,260.54,239.44,82.26,33.3,0.0,0.0,0.0,90.09,109.51,81.9,24.95,0.2,0.85,0.02,99.92,53.13,85.12,19.49,0.04,0.04,0.01,262.7,264.03,90.79,36.23,0.12,0.45,0.01,253.92,225.84,82.7699966430664,23.5400009155273,0.0,0.0,0.0099999997764825,1,not_pass,right,0.38095238095238093,0.6448275862068965,0.23232323232323232,0.22950819672131148,0.5789473684210527,0.20588235294117646,0.3644067796610169,0.8169014084507042,0.24489795918367346,8
2022103010.3127,100.14,26.84,0.0,0.0,0.01,301.26,39.98,81.31,38.27,1.2,0.39,0.12,117.35,294.83,96.54,28.56,0.01,0.15,0.0,273.5,77.7,94.01,39.09,0.05,0.01,0.01,95.29,245.18,95.88,10.77,0.0,0.0,0.0,301.21,214.58,96.58,30.15,0.09,0.76,0.01,273.23,63.91,95.9,45.85,0.0,0.0,0.01,235.5,180.34,96.91,39.3,0.0,0.0,0.01,268.78,128.79,94.57,33.12,0.0,0.06,0.02,134.93,222.89,90.09,30.01,1.1,0.92,0.12,115.12,125.47,87.49,22.66,0.0,0.0,0.0,76.35,176.92,95.7,26.93,0.01,0.1,0.01,255.72,173.5,86.89,46.87,0.61,0.37,0.06,114.67,289.64,94.76,20.76,0.22,0.29,0.03,134.07,108.95,100.4,24.6,0.0,0.0,0.0,277.19,277.81,96.31,25.24,0.11,0.24,0.01,281.56,145.71,94.6,23.88,0.0,0.0,0.02,100.63,26.2,94.23,30.0,0.01,0.13,0.01,99.33,71.85,86.52,11.0,0.03,0.02,0.01,75.88,206.01,80.58,21.71,0.07,0.06,0.03,74.26,9.3,97.0,34.54,0.0,0.0,0.01,267.17,344.8,96.54,23.47,0.0,0.11,0.01,257.16,135.16,95.1500015258789,27.0699996948242,0.0,0.0,0.0,0,not_pass,left,0.36451612903225805,0.6612377850162866,0.19402985074626866,0.36153846153846153,0.6012269938650306,0.1875,0.4166666666666667,0.6470588235294118,0.25,8
